,Country Name,Country Code,Year,Access to electricity (% of population),"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Agriculture, forestry, and fishing, value added (constant LCU)","Agriculture, forestry, and fishing, value added (current LCU)","Agriculture, forestry, and fishing, value added (current US$)","Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)","Air transport, freight (million ton-km)","Air transport, passengers carried","Air transport, registered carrier departures worldwide",Consumer price index (2010 = 100),Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),Final consumption expenditure (constant 2010 US$),Final consumption expenditure (constant LCU),Final consumption expenditure (current LCU),Final consumption expenditure (current US$),GDP (constant 2010 US$),GDP (constant LCU),GDP (current LCU),GDP (current US$),"GDP, PPP (constant 2011 international $)","GDP, PPP (current international $)",Gross value added at basic prices (GVA) (constant 2010 US$),Gross value added at basic prices (GVA) (constant LCU),Gross value added at basic prices (GVA) (current LCU),Gross value added at basic prices (GVA) (current US$),Households and NPISHs Final consumption expenditure (annual % growth),Households and NPISHs Final consumption expenditure (constant 2010 US$),Households and NPISHs Final consumption expenditure (constant LCU),Households and NPISHs Final consumption expenditure (current LCU),Households and NPISHs Final consumption expenditure (current US$),Households and NPISHs Final consumption expenditure per capita (constant 2010 US$),"Households and NPISHs Final consumption expenditure, PPP (constant 2011 international $)","Households and NPISHs Final consumption expenditure, PPP (current international $)",Households and NPISHs final consumption expenditure (% of GDP),"Industry (including construction), value added (constant 2010 US$)","Industry (including construction), value added (constant LCU)","Industry (including construction), value added (current LCU)","Industry (including construction), value added (current US$)","Manufacturing, value added (constant 2010 US$)","Manufacturing, value added (constant LCU)","Manufacturing, value added (current LCU)","Manufacturing, value added (current US$)","Official exchange rate (LCU per US$, period average)","Population, total",Pump price for diesel fuel (US$ per liter),Pump price for gasoline (US$ per liter),Rail lines (total route-km),"Railways, goods transported (million ton-km)","Railways, passengers carried (million passenger-km)",Rural population,"Services, value added (constant 2010 US$)","Services, value added (constant LCU)","Services, value added (current LCU)","Services, value added (current US$)","Services, value added per worker (constant 2010 US$)",Urban population,Wholesale price index (2010 = 100)
345,Papua New Guinea,PNG,1999,11.57438087,3.672399063,62.75260162,2992200000,3024300000,1191138243,..,20.70000076,1058200,27100,45.76743285,72.29599762,3.644999981,24.05900002,..,6009802900,6480052200,2552206459,9853634316,30035096500,8828200000,3477038204,15686543367,12156966856,..,7518700000,8366400000,3295155573,0.492837318,..,4612023200,4983781200,1962891375,..,..,3939425435,56.45297116,..,2452300000,3097500000,1219968492,..,667500000,727500000,286530130,2.5707725,5430479,..,..,..,..,..,4704152,..,..,..,..,..,726327,..
346,Papua New Guinea,PNG,2000,12.21201515,4.440036958,63.30083847,3053800000,3306900000,1196072049,..,22.322,1099772,27512,52.90527285,73.3219986,3.690000057,22.98800087,..,4744148300,5955690900,2154112739,9607801709,29285768300,9735800000,3521339699,15295188896,12123402344,..,7326000000,9244400000,3343605324,-28.55359227,..,3295124900,4342676300,1570701787,..,..,3069815647,44.60523326,..,2430700000,3829000000,1384910301,..,593800000,697700000,252350983.8,2.782156667,5572222,0.34,0.53,..,..,..,4836466,..,..,..,..,..,735756,..
347,Papua New Guinea,PNG,2001,12.8312397,5.085778594,63.84365082,2908900000,3577500000,1060219897,..,21.744,1188089,29826,57.82449681,69.26499939,4.235000134,26.5,..,4397461300,6650361900,1970886376,9596148541,29250248000,10396300000,3081024212,15276637575,12384643266,..,7302100000,9864300000,2923361882,-13.63626004,..,2845793100,4962273100,1470608156,..,..,3300093613,47.7311457,..,2423400000,4001600000,1185905225,..,594500000,731100000,216667160.6,3.388715065,5716152,..,..,..,..,..,4962649,..,..,..,..,..,753503,..
348,Papua New Guinea,PNG,2002,13.43811703,5.714945167,64.3838501,2788800000,4428000000,1139533687,..,24.176,1234779,31147,64.64746773,65.90499878,4.623000145,29.47200012,..,5288779800,8846000700,2276494081,9580900210,29203769200,11655500000,2999511040,15252362916,12554781605,..,7282900000,11083400000,2852282670,31.30375149,..,3736633100,7059548500,1816755494,..,..,4265960829,60.56838831,..,2414200000,4068400000,1046991610,..,560000000,729300000,187683359.9,3.895220802,5862316,..,..,..,..,..,5090601,..,..,..,..,..,771715,..
349,Papua New Guinea,PNG,2003,14.03871059,6.336802925,64.92424774,2927200000,4819400000,1356163998,..,17.071,690528,17704,74.15651416,61.76699829,5.048999786,33.18399811,..,4415586300,8130026100,2287763767,9788240711,29835768700,12567346700,3536411824,15582439684,13082247174,..,7495250500,12031246700,3385554971,-23.25932402,..,2867517500,6212524000,1748184709,..,..,3347024466,49.43385544,..,2525900000,4430200000,1246644343,..,587100000,820800000,230970537.7,3.563452875,6010724,..,..,..,..,..,5220554,..,..,..,..,..,790170,..
350,Papua New Guinea,PNG,2004,14.63908291,6.958599916,65.46767426,3062100000,4550800000,1412546171,..,23.213,762784,18712,75.75750236,56.63399887,5.519000053,37.84700012,..,4877984700,8445736600,2621515535,10054595942,30647652400,12652124500,3927157867,16006465252,13807752187,..,7658005000,12040324500,3737258125,16.56507415,..,3342523900,6508853300,2020316386,..,..,3524464348,51.4447459,..,2573900000,4680100000,1452680262,..,600400000,848300000,263308191.3,3.222540104,6161517,0.64,0.94,..,..,..,5352695,..,..,..,..,..,808822,..
351,Papua New Guinea,PNG,2005,15.24529839,7.585527796,66.01692963,..,..,..,..,21.112,818773,19606,77.1065953,52.54600143,5.802000046,41.65200043,..,..,..,..,10692539536,32592183400,15094000000,4865892972,17022042807,15156298284,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.1019498,6314709,..,..,..,..,..,5486914,..,..,..,..,..,827795,..
352,Papua New Guinea,PNG,2006,12.4,6.5,61.3,7545000000,5221000000,1708051166,1929.866028,21.89,918640,21935,78.932836,47.61000061,6.065999985,46.32400131,..,..,..,..,10937876231,33340000000,25390000000,8306343442,17412607809,15980380299,10582375582,32216000000,24605000000,8049530539,..,..,..,..,..,..,..,..,..,3425628432,10053000000,8923000000,2919161187,274828080.8,869000000,606000000,198253018,3.056734787,6470272,..,..,..,..,..,5623249,..,..,..,..,..,847023,..
353,Papua New Guinea,PNG,2007,16.4995079,8.883025252,67.14421082,7453000000,5550000000,1871648737,2110.732242,23.069,918665,21700,79.65219076,41.97600174,6.388000011,51.63600159,..,..,..,..,12151737720,37040000000,28304000000,9545071325,19345020793,18226337432,11706769411,35639000000,27346000000,9222001147,..,..,..,..,..,..,..,..,..,3792623541,11130000000,9776000000,3296799649,314676571.2,995000000,682000000,229993592.6,2.965345833,6627922,..,..,..,..,..,5761454,..,..,..,..,..,866468,..
354,Papua New Guinea,PNG,2008,17.15811729,9.565065381,67.72710419,7553000000,6358000000,2354727603,2363.672351,22.002,904885,21751,88.22389614,37.04100037,6.71600008,56.24300003,..,..,..,..,12115978017,36931000000,31512000000,11670678864,19288092951,18529179577,11700528254,35620000000,30520000000,11303285064,..,..,..,..,..,..,..,..,..,3666202756,10759000000,10837000000,4013555054,329856948.5,1043000000,792000000,293322469.5,2.700088333,6787187,0.9,0.94,..,..,..,5901120,..,..,..,..,..,886067,..
355,Papua New Guinea,PNG,2009,17.8377552,10.26936605,68.32249451,7992000000,6929000000,2514972233,2814.486871,19.336,847353,21450,94.32751229,32.11100006,6.929999828,60.95899963,..,..,..,..,12940537461,39444359201,32013000000,11619541940,20600754561,19940486531,12524689550,38129000000,30950000000,11233712025,..,..,..,..,..,..,..,..,..,4220614122,12386000000,9531000000,3459402563,323531791.3,1023000000,830000000,301259482.4,2.755143333,6947447,..,..,..,..,..,6041708,..,..,..,..,..,905739,..
356,Papua New Guinea,PNG,2010,19.5,9,71.2,8217000000,7599000000,2794469165,3523.276172,28.50440687,1405169,32741,100,25.74699974,7.535999775,66.71800232,..,..,..,..,14250726290,43437976850,38752000000,14250726290,22686516344,22227599225,13812010444,42048000000,37559000000,13812010444,..,..,..,..,..,..,..,..,..,4727319531,13873000000,12855000000,4727319531,347883646.5,1100000000,946000000,347883646.5,2.719294167,7108239,..,..,..,..,..,6182817,..,..,..,..,..,925422,..
357,Papua New Guinea,PNG,2011,19.24809456,11.73267268,69.54362488,8287000000,8187000000,3452973429,3664.914698,32.20143625,1563593.853,36364.31978,104.440834,24.62199974,7.263999939,68.11399841,..,..,..,..,14408526139,43918970314,42642000000,17984816533,22937726619,22937726619,14059028895,42800000000,41601000000,17545761282,..,..,..,..,..,..,..,..,..,4328293280,12702000000,13362000000,5635596795,364012797.4,1151000000,1070000000,451286377.1,2.370969949,7269348,..,..,..,..,..,6324333,..,..,..,..,..,945015,..
358,Papua New Guinea,PNG,2012,19.97279167,12.48462187,70.165802,8781000000,8552000000,4104434632,3951.467308,28.52680651,1630308.432,37309.85769,109.1795288,23.66799927,7.308000088,69.02400208,..,..,..,..,15078295049,45960508815,44372000000,21295834133,24003968648,24446134108,14556679101,44315000000,42796000000,20539450950,..,..,..,..,..,..,..,..,..,4232881367,12422000000,12235000000,5872048378,362115250.2,1145000000,1094000000,525052793.2,2.083648339,7430836,..,..,..,..,..,6466165,..,..,..,..,..,964671,..
359,Papua New Guinea,PNG,2013,20.7064991,13.23747597,70.79333496,9191000000,9191000000,4094898641,4136.372321,32.728836,1870968,30012,114.5951801,23.09399986,7.34100008,69.56500244,..,..,..,..,15655783372,47720764673,47721000000,21261305413,24923304127,25792331848,15095389554,45955000000,45955000000,20474493206,..,..,..,..,..,..,..,..,..,4315685278,12665000000,12665000000,5642682112,368440407.5,1165000000,1165000000,519046558.3,2.24451,7592865,..,..,..,..,..,6607463,..,..,..,..,..,985402,..
360,Papua New Guinea,PNG,2014,21.44621468,13.98810547,71.42443085,9494000000,10106000000,4105793451,4269.567569,33.402132,2074020,34068,120.5794747,22.61800003,7.452000141,69.93000031,..,..,..,..,18070132657,55080000000,56760000000,23060047128,28766839776,30304156684,16738456435,50957000000,53737000000,21831884293,..,..,..,..,..,..,..,..,..,5898500762,17310000000,18102000000,7354351182,365594086.7,1156000000,1216000000,494027789.1,2.461385,7755785,1.13,1.36,..,..,..,6748464,..,..,..,..,..,1007321,..
361,Papua New Guinea,PNG,2015,22.18893433,14.73404409,72.05731964,..,..,..,..,27.37065358,1679156,51680,127.8093691,20.6779995,7.537000179,71.78500366,..,..,..,..,19027666625,57998682000,57136000000,20638636035,30291190855,32256012096,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.768411667,7919825,..,..,..,..,..,6889297,..,..,..,..,..,1030528,..
362,Papua New Guinea,PNG,2016,22.9321537,15.4713486,72.69049835,..,..,..,..,26.90178289,1711274,48892,136.3390198,20.66699982,7.438000202,71.89499664,..,..,..,..,19389192291,59100656958,62361764440,19904808312,30866723482,33288217463,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.133029302,8084991,..,..,..,..,..,7029900,..,..,..,..,..,1055091,..
363,Papua New Guinea,PNG,2017,..,..,..,..,..,..,..,29.23131708,1864653,53696,..,20.60099983,7.55700016,71.84200287,..,..,..,..,19815754521,60400871411,67247833056,21088758485,31545791398,34632695979,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.188791667,8251162,..,..,..,..,..,7170095,..,..,..,..,..,1081067,..
364,Peru,PER,1990,60.22378922,..,89.73246765,10379000000,..,..,..,25.60000038,1816200,22100,3.143173844,..,..,..,47062839198,1.21984E+11,4478027400,21632982368,58494020190,1.51492E+11,5466950101,26410386669,1.15958E+11,74947584500,58890805638,1.51492E+11,..,..,-0.549290343,40889866306,1.05735E+11,4080375200,19711957269,1873.391076,76308500931,49691043620,74.63713998,19765615395,52405000000,..,..,9535681928,24524000000,..,..,0.187885579,21826658,..,..,1611.1,498.128,469.273,6787872,34780489412,88708000000,..,..,..,15038786,4.664604874
365,Peru,PER,1991,61.61709595,..,90.13290405,10580000000,2100378300,2700062090,1592.940013,25,1490600,21500,16.01541893,37.70899963,13.93599987,48.35499954,48702152582,1.26233E+11,22668727700,29140927754,59792154058,1.54854E+11,26971444000,34672122381,1.18532E+11,79160868273,60197745203,1.54854E+11,24607339000,31633036380,3.716839268,42409676913,1.09665E+11,20635194700,26526796118,1903.219194,79144765258,51407929046,76.5075637,20565971007,54527000000,6910711000,8883803831,10124371475,26038000000,4313103200,5544547114,0.7725,22283128,..,..,1611.1,439.939,319.772,6840920,35187858855,89747000000,15596249700,20049170459,9569.142602,15442208,18.95172983
366,Peru,PER,1992,70.1,19.6,90.3,9933000000,3515954300,2811863644,1408.725671,40.5,1217600,21200,27.79128328,38.32899857,14.11299992,47.55799866,48569433400,1.25889E+11,38300876100,30630898992,59468972009,1.54017E+11,45188487300,36139225288,1.17891E+11,80527755037,59872370898,1.54017E+11,40899043700,32708768154,-0.741348653,42095273345,1.08852E+11,34766254900,27804106606,1851.395068,78558026607,51424239125,76.93608921,20248393521,53685000000,11818214400,9451547025,9884462987,25421000000,7262397900,5808059741,1.245833333,22737056,0.32,0.56,1611.1,..,..,6890010,35443493962,90399000000,25564875000,20445357486,9383.162265,15847046,29.79078753
367,Peru,PER,1993,64.39963531,2.226658958,90.93241119,10962000000,5744820400,2888150621,1464.162394,40.09999847,1362400,25000,41.29228493,38.5530014,14.27799988,47.16799927,50635068574,1.31243E+11,58748969500,29535452969,62587273353,1.62093E+11,69932996600,35158109999,1.24073E+11,86766720889,63011824772,1.62093E+11,62925793700,31635309286,4.435380149,43962358743,1.1368E+11,53216161200,26753889297,1896.218358,82042373725,54541431722,76.0959258,21743497031,57649000000,19198731700,9651969081,10359613995,26643000000,11217192000,5639330350,1.988318917,23184228,..,..,..,844,..,6934634,36652271624,93482000000,37982241600,19095189583,9267.741027,16249594,43.95713723
368,Peru,PER,1994,65.78325653,4.670160593,91.32958984,12596000000,8296000000,3777089783,1655.653565,22.39999962,1894900,30600,51.0937954,37.27399826,14.4989996,48.22700119,55371291472,1.43519E+11,79980000000,36414132216,70290744142,1.82044E+11,98579000000,44882079767,1.39344E+11,99520073082,64809741336,1.66718E+11,88975000000,40509470042,9.459007741,48120761659,1.24433E+11,71308000000,32465853214,2037.344357,89802768206,60603939606,72.33589304,24294300521,64412000000,28737000000,13083682389,11891606606,30583000000,15773000000,7181296667,2.195,23619356,..,..,1609.9,888,234,6962750,35173351955,89710000000,51942000000,23648697869,8276.164246,16656606,51.82232186
369,Peru,PER,1995,67.15769958,7.15630976,91.72367096,13065000000,9667000000,4285397642,1674.118125,34.59999847,2508300,37300,56.77987213,36.31700134,14.65600014,49.02700043,60565858521,1.56983E+11,97399000000,43177143364,75500268872,1.95536E+11,1.20263E+11,53312793687,1.49671E+11,1.09125E+11,69357984319,1.78418E+11,1.08299E+11,48009132015,9.51676806,52700302935,1.36275E+11,85519000000,37910719035,2192.305382,98349089368,67238029850,71.10998395,25806376700,68421000000,34994000000,15512900080,12563894734,32312000000,18442000000,8175370157,2.253333333,24038760,0.43,0.68,1609,864,216,6983019,38004942054,96932000000,63638000000,28210834294,8355.149436,17055741,57.27438978
370,Peru,PER,1996,67,17.8,92,13806000000,11532000000,4698692091,1684.764143,14.10000038,2327500,35200,63.33110107,36.52399826,14.45899963,49.01699829,62161961008,1.6112E+11,1.11786E+11,45546999144,77613501072,2.01009E+11,1.35606E+11,55252414130,1.5386E+11,1.14228E+11,71449787352,1.83799E+11,1.22662E+11,49978405248,2.36727206,53947862482,1.39501E+11,97738000000,39823167502,2207.262352,1.00677E+11,70915348036,72.07498193,26440022990,70101000000,39149000000,15951187711,12784361691,32879000000,20760000000,8458623640,2.453333333,24441074,..,..,1691.02,878.3,172.478,6995769,39165494075,99892000000,71981000000,29328525445,8248.391315,17445305,62.6805502
371,Peru,PER,1997,69.16024,23.845619,91.792103,14351000000,12467000000,4679804805,1697.438661,9.5,2724500,43200,68.75362995,35.72700119,14.59200001,49.68099976,64745741128,1.67817E+11,1.25048E+11,46939939940,82640391264,2.14028E+11,1.54905E+11,58147522523,1.63826E+11,1.23708E+11,75956435292,1.95392E+11,1.4007E+11,52578828829,3.622913097,55902346658,1.44555E+11,1.09188E+11,40986486486,2251.638639,1.04325E+11,74680758060,70.48707272,28460902053,75459000000,45467000000,17067192192,13362163980,34365000000,23787000000,8929054054,2.664166667,24827406,..,..,1691,839.3,159,7001825,41396420088,1.05582E+11,82136000000,30831831832,8155.371553,17825581,67.30783824
372,Peru,PER,1998,72.072063,29.172649,93.421129,14253000000,13622000000,4650098996,1633.327559,8.699999809,2774500,44800,73.7367705,36.04800034,14.44699955,49.50500107,63868019794,1.65542E+11,1.33877E+11,45701167475,82316823096,2.1319E+11,1.62586E+11,55501467877,1.63184E+11,1.24561E+11,75616288915,1.94517E+11,1.46935E+11,50158735577,-1.976410363,54797486885,1.41698E+11,1.16023E+11,39606404042,2174.525193,1.02263E+11,75141367012,71.36100279,28550291441,75696000000,46296000000,15803918891,12996663205,33425000000,24168000000,8250153615,2.93,25199748,0.33,0.55,..,889.7,..,7001498,40998852605,1.04568E+11,87017000000,29704717690,7923.80201,18198250,72.2003868
373,Peru,PER,1999,74.078523,29.028567,95.064564,16074000000,14038000000,4147732309,1766.899701,6,1900000,37300,76.2951857,36.1570015,14.07400036,49.76900101,63406203338,1.64345E+11,1.38861E+11,41028512336,83547386045,2.16377E+11,1.69859E+11,50187324568,1.65624E+11,1.28357E+11,77121096487,1.98388E+11,1.54349E+11,45604668341,-1.434035766,54011671324,1.39666E+11,1.19244E+11,35232382922,2113.025294,1.00796E+11,76270840066,70.20175557,28928970533,76700000000,48582000000,14354262077,12816634632,32962000000,24924000000,7364160142,3.383333333,25561299,..,..,..,676.5,127,6995872,41408966596,1.05614E+11,91729000000,27102673955,7659.115401,18565427,75.74836301
374,Peru,PER,2000,72.496495,28.944198,95.160342,17206000000,14572000000,4175477807,1939.851685,53.662,1595268,29387,79.16185396,35.32600021,14.08300018,50.5909996,65061334996,1.68635E+11,1.48753E+11,42623857417,85798462918,2.22207E+11,1.80584E+11,51744749133,1.70086E+11,1.34815E+11,79175191865,2.03672E+11,1.64568E+11,47155505888,2.523878396,55374860228,1.43191E+11,1.28075E+11,36698759277,2136.797946,1.0334E+11,81618923300,70.92267311,29476244800,78151000000,52431000000,15023639646,13528194652,34792000000,27475000000,7872718416,3.49,25914879,0.54,0.8,..,876.9,..,6986133,42467970315,1.08315E+11,97565000000,27956388435,7743.443313,18928746,79.03003488
375,Peru,PER,2001,72.113111,27.617721,92.363804,16862000000,14408000000,4107066503,1770.869418,117.132,2248991,44487,80.72696202,35.61800003,14.11100006,50.27000046,65537426480,1.69869E+11,1.52779E+11,43550354893,86328605036,2.2358E+11,1.82527E+11,52030158775,1.71137E+11,1.3874E+11,79762964804,2.05184E+11,1.66911E+11,47578746330,1.004253061,55930963957,1.44629E+11,1.31392E+11,37453892420,2129.781457,1.04378E+11,84429930623,71.98496661,30454247676,80744000000,52997000000,15107037998,13645621497,35094000000,28440000000,8106952481,3.506833333,26261363,..,..,..,1147.356,..,6972917,42179008545,1.07578E+11,99506000000,28364641829,7269.378205,19288446,80.12435736
376,Peru,PER,2002,74.382688,29.971636,93.830749,17681000000,14498000000,4121442988,1812.517781,100.417,2085823,37482,80.88287404,35.00899887,14.09500027,50.89599991,68255469028,1.76914E+11,1.59416E+11,45318247719,91036560494,2.35773E+11,1.92691E+11,54777553515,1.8047E+11,1.48552E+11,84208192027,2.16619E+11,1.76233E+11,50098928277,4.871083946,58655408163,1.51674E+11,1.37902E+11,39202319698,2204.968928,1.09462E+11,89845039396,71.56639386,32940555026,87336000000,56736000000,16128720471,14551596823,37424000000,29865000000,8489922392,3.5165,26601467,0.48,0.74,..,1108.48,..,6956284,43756731968,1.11602E+11,1.04999E+11,29848764818,7146.265953,19645183,79.28612535
377,Peru,PER,2003,74.380966,29.695809,93.762531,17889000000,14943000000,4294952863,1768.455138,116,2226329,36947,82.71032352,34.59899902,14.07299995,51.32799911,70106207155,1.81711E+11,1.6773E+11,48209358473,94828254301,2.45593E+11,2.04337E+11,58731030122,1.87987E+11,1.57825E+11,87646585975,2.25464E+11,1.86278E+11,53540469073,2.513944381,60129972500,1.55487E+11,1.44193E+11,41444297540,2232.183434,1.12214E+11,93953557857,70.56627043,34229346321,90753000000,61075000000,17554322833,15118900685,38883000000,31465000000,9043745689,3.478467,26937738,..,..,..,1115.644,..,6936737,45803381140,1.16822E+11,1.1026E+11,31691193378,7069.318109,20001001,80.63481087
378,Peru,PER,2004,75.692357,32.028739,94.305688,18379000000,15806000000,4630031050,1771.69292,221.044,3225128,46917,85.73956695,34.24599838,14.39900017,51.35499954,72558811339,1.88068E+11,1.80652E+11,52918155721,99530031846,2.5777E+11,2.27935E+11,66768703498,1.97308E+11,1.70205E+11,91931652846,2.36487E+11,2.07358E+11,60741109614,3.397068565,62172628894,1.60769E+11,1.54995E+11,45402484035,2279.624047,1.16026E+11,1.00032E+11,67.99964902,36439942101,96614000000,74421000000,21800046869,16244565307,41778000000,37319000000,10931806198,3.413175,27273194,0.76,1.12,..,1159.117,..,6915391,47635171356,1.21494E+11,1.17131E+11,34311031695,7092.252836,20357803,84.83892663
379,Peru,PER,2005,77.173645,34.584732,94.65564,19034000000,17187000000,5213395213,1740.3347,138.691,4332223,60819,87.12537724,34.82099915,14.06999969,51.10900116,75787668412,1.96437E+11,1.91512E+11,58092031425,1.05786E+11,2.73971E+11,2.50749E+11,76060606061,2.09709E+11,1.86723E+11,97562533155,2.50972E+11,2.283E+11,69251069251,3.66053157,64448477603,1.66654E+11,1.62815E+11,49387266054,2334.209365,1.20273E+11,1.06916E+11,64.93146533,39458814071,1.04618E+11,86149000000,26131889465,17314238321,44529000000,41503000000,12589255923,3.295841667,27610410,..,..,2177,1101.449,119,6893215,49919420030,1.2732E+11,1.24964E+11,37905784572,7202.427318,20717195,86.77925454
380,Peru,PER,2006,80.157275,39.626711,96.160471,20625000000,19168000000,5853539364,1906.337387,112.233,4217880,56072,88.86985208,33.07699966,14.85299969,52.06999969,80654681434,2.09052E+11,2.0627E+11,62990899652,1.1375E+11,2.94598E+11,2.90271E+11,88643193062,2.25497E+11,2.0695E+11,1.04937E+11,2.69943E+11,2.65535E+11,81089293349,6.211672087,68451805697,1.77006E+11,1.74582E+11,53313992549,2449.085612,1.27744E+11,1.16018E+11,60.14448567,41812357437,1.10858E+11,1.08729E+11,33203750076,18572883012,47766000000,47814000000,14601478043,3.274032503,27949944,0.86,1.22,2177,1164.402,119,6869817,54287173243,1.3846E+11,1.37638E+11,42032003909,7382.515611,21080127,89.55167834
381,Peru,PER,2007,81.988131,45.41024,95.809539,21438000000,21438000000,6851390221,2151.482358,161.576,5273188,61958,90.45172341,29.43400002,16.29100037,54.27600098,87093105002,2.2574E+11,2.2574E+11,72144455097,1.2344E+11,3.19693E+11,3.19693E+11,1.02171E+11,2.44706E+11,2.30555E+11,1.13974E+11,2.9319E+11,2.9319E+11,93700862895,8.649424313,74372492821,1.92316E+11,1.92316E+11,61462448066,2628.67912,1.38794E+11,1.2915E+11,60.15646261,45456955119,1.20521E+11,1.20521E+11,38517417705,20532978126,52807000000,52807000000,16876637903,3.128044577,28292724,..,..,..,1267.228,..,6845990,59294406303,1.51231E+11,1.51231E+11,48332054970,7474.316695,21446734,91.78056954
